"","x","y"
"145",-1.11190832708962,-80
"146",-0.562886949395761,-80
"147",-0.756956571363844,-80
"148",1.03851145016961,80
"149",-1.23439481400419,-80
"150",1.78624144627247,160
"151",0.517941609839909,80
"152",0.1282548798481,0
"153",1.74861803161912,160
"154",-0.923204571940005,-80
"155",-1.0613266142318,-80
"156",1.20566795498598,80
"157",-1.44350084871985,-80
"158",-1.11400719324593,-80
"159",0.769621139974333,80
"160",-1.13881043973379,-80
"161",-0.884812382748351,-80
"162",-0.617143301526085,-80
"163",-1.19469927600585,-80
"164",0.398725618724711,0
"165",0.00340833596419543,0
"166",-0.117826986359432,0
"167",1.33515487168916,80
"168",-1.34836528380401,-80
"169",-1.09828473289963,-80
"170",-0.598140178597532,-80
"171",-0.326994785340503,0
"172",1.2100507975556,80
"173",0.559405726380646,80
"174",1.30690057203174,80
"175",0.658283223165199,80
"176",0.884735066443682,80
"177",-0.700200854684226,-80
"178",0.759190237498842,80
"179",-0.20363852835726,0
"180",0.628583844401874,80
"181",0.933215413824655,80
"182",-0.226604571333155,0
"183",1.27073972520884,80
"184",1.25928522343747,80
"185",-0.676440163049847,-80
"186",1.0109045006102,80
"187",-0.834115911391564,-80
"188",1.16265642573126,80
"189",-0.204501207103021,0
"190",-0.618503692210652,-80
"191",-0.790521122864448,-80
"192",0.246493482613005,0
"193",1.94302492984571,160
"194",-1.38132061716169,-80
"195",1.99611001822632,160
"196",-1.44388626725413,-80
"197",0.120178897166625,0
"198",0.0822281611617655,0
"199",-1.19048911717255,-80
"200",-0.828057744191028,-80
"201",1.34999714419246,80
"202",-0.616804548655637,-80
"203",-0.360260525019839,0
"204",-0.178405014099553,0
"205",-0.837211186648346,-80
"206",1.07583551027346,80
"207",-0.989699508412741,-80
"208",0.8253128338838,80
"209",1.227384941536,80
"210",1.57816272194032,160
"211",-1.17817477905191,-80
"212",-1.34710921265651,-80
"213",-1.36066558514722,-80
"214",0.871813302161172,80
"215",-0.363730903714895,0
"216",1.44784059457015,80
"217",0.335499807377346,0
"218",1.53826474957168,160
"219",1.22868095862214,80
"220",1.50944416190032,160
"221",1.77477569063194,160
"222",-0.305337394587696,0
"223",0.482931100763381,0
"224",0.743256114772521,80
"225",-1.20574485813268,-80
"226",0.458690622705035,0
"227",0.768008188344538,80
"228",1.84955055825412,160
"229",1.49100854934659,80
"230",1.26929163909517,80
"231",-0.743842612835579,-80
"232",-0.809625087305903,-80
"233",-0.839228955679573,-80
"234",0.721691710641608,80
"235",0.22440659662243,0
"236",-0.844275493756868,-80
"237",1.78361229225993,160
"238",0.990425307652913,80
"239",0.831673587555997,80
"240",1.36548970208969,80
"241",1.15187550673727,80
"242",-0.91778253193479,-80
"243",-1.20031818130519,-80
"244",-0.384021558100358,0
"245",1.57900963304564,160
"246",1.01695757545531,80
"247",-0.862190072541125,-80
"248",0.544341828441247,80
"249",0.00628557137679309,0
"250",-1.01151875767391,-80
"251",-0.604798894142732,-80
"252",-1.14229302329477,-80
"253",-0.313037333427928,0
"254",0.556095210486092,80
"255",-0.774303711485118,-80
"256",0.653655910049565,80
"257",1.32767641649116,80
"258",0.282658174168319,0
"259",-0.265548026538454,0
"260",1.8706322691869,160
"261",-0.986535216215998,-80
"262",1.98743158031721,160
"263",1.99214595893864,160
"264",1.96474732819479,160
"265",0.872609086800367,80
"266",-1.35417121276259,-80
"267",0.779296264052391,80
"268",0.80416174500715,80
"269",-1.28638284245972,-80
"270",-0.0953548651887104,0
"271",1.13053067284636,80
"272",0.336710088071413,0
"273",1.31286803761031,80
"274",0.233922227867879,0
"275",0.284652141388506,0
"276",1.07641101244371,80
"277",-1.37210362497717,-80
"278",1.47108230111189,80
"279",1.54074393457267,160
"280",0.681097035761923,80
"281",1.93258035567123,160
"282",1.457180891186,80
"283",0.154831354739144,0
"284",0.650116772740148,80
"285",-0.342704643961042,0
"286",1.10595209791791,80
"287",0.297495390172116,0
"288",0.106133791385219,0
"289",1.85062036605086,160
"290",0.594535405049101,80
"291",-0.879967203363776,-80
"292",0.0792138966498896,0
"293",1.29865395755041,80
"294",0.543497903971002,80
"295",-1.3714883569628,-80
"296",0.513079628697596,80
"297",-0.883688029134646,-80
"298",0.959404071909375,80
"299",-1.36108385829721,-80
"300",0.462187168886885,0
"301",0.555926614324562,80
"302",-0.728186665219255,-80
"303",-0.913287335657515,-80
"304",0.894166263518855,80
"305",-0.984255788614973,-80
"306",-0.642203360330313,-80
"307",-0.854196896660142,-80
"308",1.9211531272158,160
"309",-0.470919787068851,0
"310",-1.14532748120837,-80
"311",0.00879296357743442,0
"312",1.90295310679357,160
"313",1.8279130862793,160
"314",0.506088870228268,80
"315",1.63690245337784,160
"316",-0.0135605869581923,0
"317",-0.273219320573844,0
"318",-1.2520863005193,-80
"319",1.17232403636444,80
"320",-0.628480310784653,-80
"321",0.40513920772355,0
"322",-0.0951790921390057,0
"323",-0.318162312847562,0
"324",-0.784035557182506,-80
"325",0.868060686043464,80
"326",0.134739986737259,0
"327",0.421271703322418,0
"328",-0.14353776734788,0
"329",1.15157225285657,80
"330",-1.30339112132788,-80
"331",-0.192108945921063,0
"332",1.5340487054782,160
"333",-0.322922428953461,0
"334",0.566047636908479,80
"335",-0.403834310127422,0
"336",-1.19576230540406,-80
"337",1.10624604148325,80
"338",1.77998378081247,160
"339",0.840736398473382,80
"340",0.39134769293014,0
"341",1.24675981537439,80
"342",-0.644111808738671,-80
"343",-0.554023374337703,-80
"344",-0.674215570557863,-80
"345",-0.362594532663934,0
"346",0.351944622700103,0
"347",-1.11184716096614,-80
"348",0.629248555283993,80
"349",-1.25322161708027,-80
"350",-1.37366184662096,-80
"351",1.05098280461971,80
"352",-1.0121150391642,-80
"353",-1.23669012170285,-80
"354",-1.29606400500052,-80
"355",-0.304668869124725,0
"356",0.928482008748688,80
"357",0.296964626410045,0
"358",1.04145550145768,80
"359",-1.04847615107428,-80
"360",1.95168772479519,160
"361",1.92021777830087,160
"362",1.06266125268303,80
"363",0.466054420452565,0
"364",0.307558112661354,0
"365",0.536352736875415,80
"366",1.07227018184494,80
"367",0.774804647662677,80
"368",0.638095368514769,80
"369",-0.0176386974053457,0
"370",-0.270785001921467,0
"371",-1.29969220352359,-80
"372",0.71493120258674,80
"373",0.529282531468198,80
"374",1.15490814903751,80
"375",-1.24351808615029,-80
"376",-1.27702553384006,-80
"377",0.938168037100695,80
"378",-0.810299528180622,-80
"379",0.100634525879286,0
"380",-0.243272720137611,0
"381",0.701544602983631,80
"382",0.105153518263251,0
"383",-0.870566445519216,-80
"384",1.39725487399846,80
"385",0.359878351096995,0
"386",-0.438813001150265,0
"387",-0.303792750113644,0
"388",-0.969543501152657,-80
"389",0.874423854285851,80
"390",-0.144473617430776,0
"391",-0.0672768723452464,0
"392",0.806917761336081,80
"393",0.25174195796717,0
"394",-1.14669495669659,-80
"395",-0.39183377486188,0
"396",-0.941097711329348,-80
"397",-1.16462077468168,-80
"398",-0.0921438111690804,0
"399",0.24071484815795,0
"400",-1.09824323048815,-80
"401",0.236049929517321,0
"402",1.15798822708894,80
"403",0.260744266910478,0
"404",1.66053328057751,160
"405",-1.05942539160606,-80
"406",0.207724810345098,0
"407",1.42677118303254,80
"408",1.57273551134858,160
"409",1.05836234882008,80
"410",1.33735349471681,80
"411",-0.0823748480761424,0
"412",-0.326776758534834,0
"413",1.05177617468871,80
"414",0.789092477643862,80
"415",-1.23873064457439,-80
"416",-1.07838267111219,-80
"417",-1.4616231082473,-80
"418",1.76803682080936,160
"419",0.670259005622938,80
"420",0.973868379835039,80
"421",1.80307569273282,160
"422",1.64763543300796,160
"423",-0.529680327163078,-80
"424",-0.162695439066738,0
"425",0.375035154167563,0
"426",-1.45377290539909,-80
"427",1.10240996826906,80
"428",0.12602995079942,0
"429",1.41209146985784,80
"430",0.880954282241873,80
"431",-1.24696732859593,-80
"432",1.19274191977456,80
"433",0.253219064557925,0
"434",-1.19631962373387,-80
"435",-0.966271348646842,-80
"436",1.91774359194096,160
"437",-0.0919894098769873,0
"438",1.77467601280659,160
"439",-0.672352827852592,-80
"440",-0.980791984591633,-80
"441",-0.00254851952195168,0
"442",0.249065236188471,0
"443",-0.168821527156979,0
"444",-0.320935862720944,0
"445",-1.11426906206179,-80
"446",1.85153483541217,160
"447",-0.265247461851686,0
"448",1.55596199422143,160
"449",1.33376210392453,80
"450",-0.926092411740683,-80
"451",-0.074342263280414,0
"452",1.5772426892072,160
"453",-1.0676435030764,-80
"454",0.822474619490094,80
"455",0.288036434911191,0
"456",0.0440885353600606,0
"457",-1.26172800688073,-80
"458",0.976190607994795,80
"459",-0.790219920105301,-80
"460",1.03880404098891,80
"461",-0.0767051308648661,0
"462",1.65957210562192,160
"463",-0.868586338241585,-80
"464",-1.29027906397823,-80
"465",-0.170490036718547,0
"466",0.271503262454644,0
"467",1.5772735880455,160
"468",-0.231593550881371,0
"469",-1.39280041039456,-80
"470",-1.01873220747802,-80
"471",-1.39991418155842,-80
"472",0.883568076882511,80
"473",0.26971889345441,0
"474",0.374185536755249,0
"475",-0.275575235369615,0
"476",0.868466242565773,80
"477",0.0144629399292171,0
"478",1.5610085852677,160
"479",0.891170983901247,80
"480",1.60608676576521,160
"481",1.48332062712871,80
"482",1.13814477587584,80
"483",-0.200904393917881,0
"484",1.00826100585982,80
"485",1.41295212111436,80
"486",-1.05661470070481,-80
"487",1.83328020886984,160
"488",-0.730658010812476,-80
"489",-1.01313553284854,-80
"490",-0.758347970899194,-80
"491",1.52675468823873,160
"492",0.960155015462078,80
"493",1.85072519164532,160
"494",1.43642652360722,80
"495",1.28049414954148,80
"496",-0.904422299470752,-80
"497",1.34927536780015,80
"498",0.564843507134356,80
"499",-0.954905988764949,-80
"500",1.5520345690893,160
"501",0.502791282022372,80
"502",1.78008190542459,160
"503",0.760563105228357,80
"504",0.973105255863629,80
"505",-0.0511752812890336,0
"506",1.00214544474147,80
"507",-0.767686285660602,-80
"508",0.527795575093478,80
"509",0.543338004499674,80
"510",-0.69234579987824,-80
"511",-0.834056961815804,-80
"512",-0.0693484399234876,0
"513",1.65132914192509,160
"514",0.488266690517776,0
"515",1.81505253294017,160
"516",-0.0211946250637993,0
"517",0.499329977319576,0
"518",-0.583560377941467,-80
"519",-1.28485851851292,-80
"520",-0.183988646138459,0
"521",1.41327751521021,80
"522",-1.47927629901096,-80
"523",-0.83408180589322,-80
"524",-0.00722958391997963,0
"525",1.4636314533418,80
"526",-1.27969200082589,-80
"527",1.85008904407732,160
"528",-1.09326924115885,-80
"529",0.705180917982943,80
"530",1.20797434542328,80
"531",1.02998457849026,80
"532",-0.755098023801111,-80
"533",0.175608211313374,0
"534",-1.24146532337181,-80
"535",-0.413067396730185,0
"536",-0.933508029440418,-80
"537",-0.840803870698437,-80
"538",1.62531483406201,160
"539",0.0868023097282276,0
"540",-0.08545305673033,0
"541",1.71170097123832,160
"542",1.27533550874796,80
"543",1.1544627166586,80
"544",-1.48186507681385,-80
"545",-0.0340353085193783,0
"546",0.462960271397606,0
"547",-0.971557431970723,-80
"548",-1.46508467860986,-80
"549",-0.199425345403142,0
"550",0.685137099819258,80
"551",-0.831122357747518,-80
"552",0.235111972899176,0
"553",1.14657652750611,80
"554",-1.44053296709899,-80
"555",-1.18387247773353,-80
"556",1.79401122918352,160
"557",0.484354273532517,0
"558",-0.348674169625156,0
"559",1.5585489164805,160
"560",-1.16863138554618,-80
"561",1.00207732093986,80
"562",0.924853576347232,80
"563",-0.114970355876721,0
"564",-1.10162792087067,-80
"565",1.47286626836285,80
"566",1.02584319456946,80
"567",1.94216207182035,160
"568",1.21238975576125,80
"569",0.238686325610615,0
"570",1.29123873834033,80
"571",-0.812441909569316,-80
"572",1.24754102295265,80
"573",-0.236106134019792,0
"574",-0.447761942632496,0
"575",1.55843063513748,160
"576",-0.975597460987046,-80
"577",1.82536347047426,160
"578",-0.156929933582433,0
"579",-0.10234028683044,0
"580",-1.21966670674738,-80
"581",-0.278457221691497,0
"582",-0.0856284883338958,0
"583",-0.242338364594616,0
"584",-1.22796143661253,-80
"585",-1.19332278030924,-80
"586",1.26551390916575,80
"587",0.612632354372181,80
"588",0.200060988194309,0
"589",1.25195831409656,80
"590",-0.557798370253295,-80
"591",0.140305585693568,0
"592",0.338991231867112,0
"593",1.54975495731924,160
"594",1.68279856769368,160
"595",0.829883814090863,80
"596",-0.954415113897994,-80
"597",0.726692574797198,80
"598",-0.218458365648985,0
"599",1.10190540866461,80
"600",-1.4658067622222,-80
"601",0.760598046821542,80
"602",0.666060056653805,80
"603",-0.67445052054245,-80
"604",1.34475569578353,80
"605",1.78382673591841,160
"606",1.26681793597527,80
"607",-0.705101763946004,-80
"608",0.143899118877016,0
"609",-1.20814798132051,-80
"610",0.101014667889103,0
"611",-0.457866640179418,0
"612",-0.931389294215478,-80
"613",0.525941278901882,80
"614",-0.159407033235766,0
"615",-0.979727868107148,-80
"616",1.17388784175273,80
"617",1.49351200961974,80
"618",-1.47162353189196,-80
"619",0.550605142838322,80
"620",1.30055296281353,80
"621",-0.988963725394569,-80
"622",-1.08306269568857,-80
"623",1.90767560515087,160
"624",1.94597335963044,160
"625",0.275393309420906,0
"626",-0.844790778355673,-80
"627",-1.07773633638863,-80
"628",0.543539974372834,80
"629",0.462109407992102,0
"630",0.634808703325689,80
"631",1.89585425821133,160
"632",1.75050491350703,160
"633",-0.790456922841258,-80
"634",-1.43762165307999,-80
"635",-1.25559553643689,-80
"636",-0.426994217908941,0
"637",-0.458023042883724,0
"638",-1.43416546110529,-80
"639",0.831425761221908,80
"640",1.29764603625517,80
"641",-0.161390113295056,0
"642",0.0238873512716964,0
"643",0.778297245618887,80
"644",1.11019318574108,80
"645",-0.652691984316334,-80
"646",0.771730308188125,80
"647",0.834038299275562,80
"648",-0.777311762329191,-80
"649",0.866249874117784,80
"650",1.67668956005946,160
"651",0.0774978388799354,0
"652",1.33416374970693,80
"653",0.611227156827226,80
"654",1.73563917330466,160
"655",0.616476435679942,80
"656",0.884006987558678,80
"657",0.817416661302559,80
"658",1.03971557260957,80
"659",1.70075902086683,160
"660",-0.306755733327009,0
"661",1.53478539304342,160
"662",-0.074880848522298,0
"663",1.93343041150365,160
"664",-1.26698459137697,-80
"665",1.94067579263356,160
"666",0.152792029781267,0
"667",-0.0429938080487773,0
"668",-1.07620330271311,-80
"669",0.403950677718967,0
"670",0.132591565256007,0
"671",-0.955898169311695,-80
"672",1.2717339519877,80
"673",-1.36042193602771,-80
"674",1.15241878014058,80
"675",1.47488447907381,80
"676",1.38597405259497,80
"677",0.765164576820098,80
"678",0.402073212899268,0
"679",1.99852087569889,160
"680",0.364170021843165,0
"681",0.334077713545412,0
"682",-1.03519316611346,-80
"683",-0.045056473580189,0
"684",1.65428516094107,160
"685",1.26056812866591,80
"686",0.353421808336861,0
"687",-1.29250086622778,-80
"688",1.61090542236343,160
"689",-0.783291543601081,-80
"690",0.496687492239289,0
"691",1.51133425452281,160
"692",0.0547935261856765,0
"693",0.591052458854392,80
"694",1.50047482573427,160
"695",0.695817373692989,80
"696",-0.436808898928575,0
"697",0.406917091691867,0
"698",-1.4130417376291,-80
"699",-1.11335606523789,-80
"700",-0.05589739093557,0
"701",-1.36755478824489,-80
"702",-0.305538183660246,0
"703",-1.33236676792149,-80
"704",0.415900742518716,0
"705",1.2063551035244,80
"706",0.828572671511211,80
"707",0.189312019268982,0
"708",1.24524012499023,80
"709",0.176540462765843,0
"710",0.132582443184219,0
"711",1.37810273875948,80
"712",0.136661218595691,0
"713",1.59139877883717,160
"714",-0.660803396720439,-80
"715",-1.19873142731376,-80
"716",-1.43878048053011,-80
"717",0.898982747574337,80
"718",0.964642260689288,80
"719",1.81485851330217,160
"720",-0.869112034095451,-80
"721",1.84110368031543,160
"722",0.233727754326537,0
"723",0.256203725119121,0
"724",1.81461198348552,160
"725",1.38195693551097,80
"726",0.494991837302223,0
"727",1.18715847760905,80
"728",0.295464453054592,0
"729",1.86364340700675,160
"730",1.64576257322915,160
"731",1.86287713749334,160
"732",0.805005157715641,80
"733",-0.911550694960169,-80
"734",1.60881974629592,160
"735",-0.746104743215255,-80
"736",1.73834301845636,160
"737",1.93385694536846,160
"738",1.15085779677611,80
"739",0.852634904091246,80
"740",-0.585679747979157,-80
"741",-0.316883033956401,0
"742",0.909901292994618,80
"743",1.01090602367185,80
"744",1.95615559152793,160
"745",-0.232389174983837,0
"746",-0.832547340425663,-80
"747",1.14736047887709,80
"748",-0.124081788235344,0
"749",-0.628868032246828,-80
"750",1.97288417140953,160
"751",1.02751064149197,80
"752",1.10766297532246,80
"753",1.73062449402642,160
"754",1.35362158110365,80
"755",0.90895951364655,80
"756",1.23357546597254,80
"757",0.54926492436789,80
"758",0.911940895020962,80
"759",-1.39645650074817,-80
"760",0.184529246296734,0
"761",-0.0580977301578969,0
"762",0.12390996387694,0
"763",0.296520271338522,0
"764",-0.0918268831446767,0
"765",0.945876804646105,80
"766",0.247175727854483,0
"767",-0.167355155339465,0
"768",-0.495062293717638,0
"769",0.150016621919349,0
"770",-0.133407536312006,0
"771",0.694425727240741,80
"772",-0.730280479765497,-80
"773",-0.629805109580047,-80
"774",0.956494007143192,80
"775",0.490284951752983,0
"776",0.38648588291835,0
"777",0.337450617924333,0
"778",1.43247091653757,80
"779",-1.21603628189769,-80
"780",1.22590518079232,80
"781",-0.432676598778926,0
"782",1.41168316220865,80
"783",-0.0595219272654504,0
"784",0.0639512811321765,0
"785",-0.0625838842242956,0
"786",-0.566046454827301,-80
"787",-1.12904503941536,-80
"788",1.58662724099122,160
"789",1.23900686518755,80
"790",0.390761710237712,0
"791",1.58192358491942,160
"792",-0.793702683760785,-80
"793",0.0196496624266729,0
"794",0.457811673521064,0
"795",-1.08758262358606,-80
"796",1.0614758071024,80
"797",0.988077798625454,80
"798",1.58618542028125,160
"799",0.970244105090387,80
"800",0.37773135304451,0
"801",-0.970329707372002,-80
"802",0.155824465095066,0
"803",-0.00325352512300014,0
"804",1.68422629416455,160
"805",0.706446512951516,80
"806",-0.720189954270609,-80
"807",-1.14363591384608,-80
"808",0.382725063944235,0
"809",0.149325022357516,0
"810",0.298499038093723,0
"811",-1.33860168687534,-80
"812",1.81794681784231,160
"813",0.0673744726227596,0
"814",0.218472423264757,0
"815",-0.166830542497337,0
"816",1.71243738010526,160
"817",0.337761329836212,0
"818",1.631253099069,160
"819",1.18661116063595,80
"820",-0.262419450096786,0
"821",-0.213384239701554,0
"822",1.61054707830772,160
"823",1.88369363197125,160
"824",1.94493217708077,160
"825",-0.685780901345424,-80
"826",0.815662750275806,80
"827",1.27446477138437,80
"828",1.05675099033397,80
"829",0.483898552134633,0
"830",-0.405239223269746,0
"831",0.931994707207195,80
"832",0.870912572951056,80
"833",1.83616678230464,160
"834",0.391817147959955,0
"835",-0.989327319082804,-80
"836",-0.227899354649708,0
"837",1.46859324350953,80
"838",1.40491371217649,80
"839",-1.16956429381389,-80
"840",-0.395984918111935,0
"841",0.808754840167239,80
"842",-0.193135839886963,0
"843",-1.27244831144344,-80
"844",-1.06978235102724,-80
"845",-0.809489089879207,-80
"846",-1.45693227066658,-80
"847",-0.59377845027484,-80
"848",0.123545044334605,0
"849",-1.43502509046812,-80
"850",0.684573998092674,80
"851",-0.255023439065553,0
"852",0.318849523784593,0
"853",-1.19214957300574,-80
"854",-0.558521267957985,-80
"855",-1.49990776227787,-80
"856",-0.554265267332084,-80
"857",0.0195583178428933,0
"858",-0.352141530718654,0
"859",1.11856258718763,80
"860",1.93995081691537,160
"861",-1.09202637965791,-80
"862",1.2798537685303,80
"863",-0.567730054841377,-80
"864",-1.11642597161699,-80
"865",0.489255760563537,0
"866",1.95585119433235,160
"867",-0.138621471007355,0
"868",1.95597247371916,160
"869",-0.320951351663098,0
"870",1.16295604105107,80
"871",1.62063475651667,160
"872",1.67363100452349,160
"873",1.70522251725197,160
"874",0.204212204786018,0
"875",-0.011321391328238,0
"876",1.87721959885675,160
"877",1.03188239154406,80
"878",-0.0311036910861731,0
"879",-0.12699528131634,0
"880",1.15883906767704,80
"881",0.450105788302608,0
"882",1.15699982200749,80
"883",-0.583484250935726,-80
"884",0.141751141520217,0
"885",-0.877153969136998,-80
"886",1.56279054458719,160
"887",1.77744160755537,160
"888",-0.682500326773152,-80
"889",1.62454545323271,160
"890",0.882982317474671,80
"891",0.969848036533222,80
"892",0.763910895795561,80
"893",-1.45636800851207,-80
"894",0.424719148082659,0
"895",-0.49860335176345,0
"896",0.137336540385149,0
"897",-1.13321442599408,-80
"898",1.17117079184391,80
"899",1.09094988519792,80
"900",0.282890363247134,0
"901",1.01431038510054,80
"902",1.20143847470172,80
"903",-0.575132486526854,-80
"904",-0.17696579254698,0
"905",1.48036417539697,80
"906",0.912956667132676,80
"907",1.32681578723714,80
"908",-1.08471795078367,-80
"909",-0.873101407662034,-80
"910",0.860028124065138,80
"911",0.177523104008287,0
"912",0.910772448405623,80
"913",0.165691670146771,0
"914",-0.9339269871125,-80
"915",-0.434905011556111,0
"916",-0.305399975390173,0
"917",-0.667932360200211,-80
"918",0.174087092396803,0
"919",0.789317123126239,80
"920",-0.656466551590711,-80
"921",1.66217405558564,160
"922",-1.14590456103906,-80
"923",0.727910861140117,80
"924",0.967576897353865,80
"925",1.34903732850216,80
"926",-0.715143790235743,-80
"927",-0.890947100706398,-80
"928",0.882601459976286,80
"929",-0.899247030494735,-80
"930",-1.1675256411545,-80
"931",0.809511363389902,80
"932",1.77344820264261,160
"933",-0.850868321605958,-80
"934",-0.206150243640877,0
"935",0.477395634632558,0
"936",1.36847266030964,80
"937",-0.991456754039973,-80
"938",1.83896540605929,160
"939",-0.277368964394554,0
"940",-1.36713085719384,-80
"941",-1.02836167556234,-80
"942",-0.134754184400663,0
"943",-0.00111468613613397,0
"944",1.10473450506106,80
"945",-0.526249608374201,-80
"946",-0.79060896334704,-80
"947",1.50318991823588,160
"948",-1.13870447489899,-80
"949",0.801776580745354,80
"950",0.870340873138048,80
"951",0.255242107668892,0
"952",1.63032656908035,160
"953",-0.778510669362731,-80
"954",-1.40958754136227,-80
"955",0.899435880011879,80
"956",1.9122545698192,160
"957",0.763750486192293,80
"958",-0.209809466497973,0
"959",-0.543448631768115,-80
"960",0.261694326531142,0
"961",1.72581777418964,160
"962",-1.41093311458826,-80
"963",0.989606761024334,80
"964",-1.21654225862585,-80
"965",1.42867092660163,80
"966",-1.01917242689524,-80
"967",-0.523932881653309,-80
"968",-1.45918665942736,-80
"969",1.3916244385764,80
"970",0.387413319898769,0
"971",0.159721053321846,0
"972",0.513531771837734,80
"973",-0.101457622484304,0
"974",1.40564931998961,80
"975",-0.824556169216521,-80
"976",1.91985011007637,160
"977",-1.45226842199918,-80
"978",0.336412588250823,0
"979",-0.870063695008866,-80
"980",-0.729478264693171,-80
"981",-0.0886523239314556,0
"982",1.83280982403085,160
"983",1.5068189088488,160
"984",1.66475080046803,160
"985",0.689440363436006,80
"986",1.05671379470732,80
"987",0.429312081076205,0
"988",-1.27263943245634,-80
"989",0.400240467744879,0
"990",-1.32705806766171,-80
"991",0.619127297191881,80
"992",1.55022080719937,160
"993",0.414188606082462,0
"994",-1.35710115311667,-80
"995",-0.876716586411931,-80
"996",0.572205860051326,80
"997",1.6754561905982,160
"998",0.767792620928958,80
"999",-0.207506185746752,0
"1000",1.91299667814746,160
"1001",1.77232223714236,160
"1002",1.28226890263613,80
"1003",-1.14369302254636,-80
"1004",0.697431120672263,80
"1005",-0.518809325876646,-80
"1006",1.71578480314929,160
"1007",-1.04540771723259,-80
"1008",1.98212974565104,160
"1009",0.243275893852115,0
"1010",0.942380578722805,80
"1011",0.161540689063258,0
"1012",-0.334374552010559,0
"1013",1.01424723875243,80
"1014",0.278018604847603,0
"1015",1.03546016849577,80
